,model,comment,sentiment,sex
399,Mi Note 10,redmi note 10 line up ta Global varient ashbena ? ? ? eta moto mate Indian version,1,0
400,Mi Note,xiaomi redmi note 9 oppo mate . 6/128 .,1,1
401,Mi Note 10,redmi note 10 find .. 17000 rakha jai ? ?,1,1
402,Note 9,note 9 oppo ki international,1,0
403,Mi Note 10,redmi note 10 6/128 moto ? ?,1,0
404,POCO F3,poco f3 official kobe asbe,1,1
405,POCO X3,poco x3 oppo global price ?,1,1
406,POCO X3,poco x3 unofficial price play,1,1
407,Mi Note 10,redmi note 10 oppo global nord indian ?,1,0
408,Mi Note 10,redmi note 10 ki official ? ?,1,1
409,Mi Note 10,redmi note 10 6/128 global version available ?,1,1
410,Mi Note 10,redmi note 10 international 6/128 Price ?,1,0
411,Mi Note 10,redmi note 10 6/128 ki global version,1,0
412,Redmi 9 Power,redmi 9 power ki official nokia unofficial ?,1,0
413,Mi Note 10,redmi note 10 indian ta white ta ache ? ?,1,1
414,OnePlus Nord,oneplus nord hobe ? ?,1,0
415,Realme 8,Vai realme 8 ... Ta ki available mate ... R official axon unofficial price moto,1,1
416,OnePlus 8T,oneplus 8t ( 12/256 ) silver colour available ?,1,0
417,POCO F3,poco F3 Er palm Koman Na Kn Bujhi Na,1,1
418,OnePlus 7,oneplus 7 oppo intarnational hoba ki,1,1
419,POCO F3,poco f3 er price moto ?,1,1
420,Palm,poco x2 hobe ki boss ? ? ... find palm moto 4/64 variant find 4/128 variant,1,0
421,POCO X3,poco x3 oppo 6/128 official = 28 k ...,1,1
422,Mi Note 10,redmi note 10 oppo available ?,1,1
423,Mi Note 10,redmi note 10pro ki 108mp camerar,1,0
424,POCO M3,Vai poco m3 er price ta ektu bolben,1,0
425,Mi 11 Lite,Mi 11 lite yellow honor asba ki ? ?,1,0
426,Mi Note 10,redmi note 10 ki official ? ?,1,1
427,Mi 11 Lite,Mi 11 lite colour konta hobe ? ?,1,1
428,Mi Note,Sir redmi note 9 oppo 6/64 price find bangladesh official moto please bolen,1,1
429,Mi Note 10,redmi note 10 oppo indian ?,1,0
430,Mi Note 10,Plz play redmi note 10 oppo mate price,1,1
431,Palm,razer update je phab nibo se phnr palm avid thake . jibon da bedona,1,0
432,Redmi 10X,redmi 10x 4/128 এটার দাম কত ?,1,1
433,Mi Note 10,redmi note 10 6/128 find palm komer sombabona aca ? 1mas er modda . ?,1,1
434,Mi Note,redmi note 9 oppo 6/128 GB price,1,1
435,Redmi Y3,Vaiya xiaomi redmi redmi Y3 ki available apnnader kasee .. ? ? ?,1,0
436,Mi Note 10,redmi note 10 oppo mate moto porbe,1,1
437,Mi Note 10,Is redmi note 10 Gobal variant available,1,0
438,Mi Note 10,"ভাই , redmi note 10 মোবাইলটির International global টা কি Chinese , এটাতে কি Google এর Application গুলি By default use করা যাবে ?",1,0
439,Mi Note 10,redmi note 10 oppo 6/128 unofficial price play,1,1
440,Mi Note 10,redmi note 10 Pro ( 6/128 ) - International Global কতো ?,1,1
441,Mi Note 10,redmi note 10 6/128 current price ?,1,0
442,Note 9,note 9 oppo ta hobe ki . ?,1,1
443,Mi Note 10,Unofficially redmi note 10 4/64 price ekhon moto,1,1
444,Mi Note 10,redmi note 10-4/64 Indian price ?,1,0
445,POCO F3,poco F3 available ? ?,1,0
446,POCO F3,poco f3 black available ?,1,0
447,Mi Note 10,redmi note 10 4/ 128 price moto,1,0
448,Mi Note 10,redmi note 10 oppo mate location patiya mobile lagba,1,0
449,Mi Note 10,redmi note 10 moto,1,1
450,Note 9,note 9 oppo 4/128 ki available thakle er price moto,1,0
451,Note 9,note 9 oppo mate available ?,1,0
452,Mi Note 10,redmi note 10 oppo official warp price moto ? ? ? 8/128,1,1
453,Mi Note 10 Lite,xiaomi redmi note 10 lite keyone ?,1,1
454,POCO X3,poco x3 6/128 unofficial price play ?,1,1
455,Mi Note 10,redmi note 10 oppo 108mp ache ?,1,0
456,Mi Note 10,redmi note 10 oppo ( 6/128 ) indian er price moto ?,1,0
457,Redmi 9A,redmi 9A moto GB memory card support score ?,1,0
458,Mi Note 10,16500 price rakhle valo hobe redmi note 10,1,1
459,Mi Note 10,redmi note 10 6/128 unofficial Price moto,1,1
460,Mi Note 10,redmi note 10 .. 6/64 moto vibe ... unofficial,1,0
461,POCO X3,poco X3 oppo কি official ? ?,1,1
462,Mi Note 10,redmi note 10 ki official ? ?,1,1
463,POCO M3,poco m3 oppo 5g ? ? ?,1,1
464,POCO X3,poco x3 oppo price ki komano jabe ?,1,1
465,Mi Note 10,Vai redmi note 10 ( IND ) er price komar wait kortesilam ... ulta baraya dilen dekhi,1,0
466,Redmi 9T,redmi 9T prize ? ?,1,0
467,POCO F3,poco F3 kobe phab,1,1
468,Mi Note 10,redmi note 10 oppo 8/128 er price moto ?,1,0
469,Redmi K40,redmi k40 oppo asbe kobe ?,1,0
470,Redmi K40,redmi k40 ki available,1,1
471,POCO X3,poco x3 8/128 ki available ?,1,1
472,Realme Narzo,realme narzo 30a Avilable . ?,1,1
473,Realme 8,realme 8 unofficiall ache . ?,1,0
474,POCO M2,poco m2 oppo mate ?,1,1
475,Mi Note,redmi note 9 Pro 6/128 price.and redmi note 9 . 4/128 price,1,0
476,POCO X3,poco X3 oppo official e 26k .,1,1
477,Mi Note 10,"redmi note 10 oppo mate r 1k komle kinbo , .. !",1,1
478,Mi Note 10,redmi note 10 oppo official kobe asbe ?,1,0
479,Mi Note 10,redmi note 10 4/64 er ki ki colour available ?,1,1
480,Realme C17,realme c17 price 6/128,1,1
481,Mi Note 10,redmi note 10 oppo 108 Mp camera variant ta ki available 8/128,1,1
482,Mi Note 10,xiaomi redmi redmi note 10 oppo & oppo mate international nord Indian ?,1,1
483,Mi Note 10,redmi note 10 5g official palm onk best moto,1,0
484,OnePlus 8T,oneplus 8t ( 12/256 ) Silver colour available ?,1,0
485,Mi Note,redmi note 9 oppo mate 6/64 ki available ...,1,0
486,Mi Note 10,redmi note 10 oppo mate orege colar ta ki available ?,1,0
487,Palm,Vai oneplus er palm dehi Google e 70 k,1,0
488,Mi Note 10,redmi note 10 Pro Max official নাকি ভাই,1,1
489,Redmi 9,redmi 9 price play,1,0
490,OnePlus 8,oneplus 8 oppo 8/128 price ?,1,1
491,POCO M3,"poco m3 oppo kobe pawa jabe , janaben kindly .. ?",1,1
492,Mi 11 Pro,MI 11 Pro আনঅফিশিয়াল কবে নাগাদ আসতে পারে ? প্রাইস কত হবে ?,1,0
493,POCO X3 Pro,poco x3 Pro 8/128 available ?,1,0
494,Mi 11 Lite,Mi 11 lite 5g ... ? ?,1,1
495,POCO X3,poco x3 indian moto ?,1,0
496,Mi Note 10,"`` redmi note 10 4/64 17190/- Indian '' eitar warrenty , guarenty ?",1,1
497,POCO X3,poco X3 oppo 6/128 mate ki find global ?,1,0
498,Redmi 9,redmi 9 4/64 price moto ? ? ?,1,1
499,Palm,palm x3 হবে ?,1,0
500,Mi 11 Lite,Mi 11 lite available ?,1,1
501,OnePlus 8,oneplus 8 ki dual sim . ?,1,0
502,Note 9,note 9pro mate price ?,1,0
503,Mi Note 10,redmi note 10 official moto ?,1,0
504,Redmi 9 Power,redmi 9 power ki 64 sd card support hobey,1,0
505,POCO F3,POCO F3 price ? ?,1,0
506,Redmi K40,redmi k40 oppo asca,1,1
507,Mi Note 10,redmi note 10 Pro Max Super AMOLED display 6/128 sky honor ta moto rskha jabe axon nibo,1,1
508,Mi Note 10,redmi note 10 6/128 ki International ?,1,0
509,Mi Note 10,redmi note 10 ki official ?,1,0
510,POCO X3,poco X3 oppo mate India nokia International,1,0
511,Mi Note 10,bhai redmi note 10 dekhte narzo ... R avid page 1000 % trusted amr agher phab eta thki anaisi,1,1
512,Redmi 9 Power,redmi 9 power er price moto vai ?,1,1
513,Redmi 9 Power,redmi 9 power moto gb,1,1
514,Mi Note 10,redmi note 10 oppo 108mp ( 6/128 ) official price moto,1,0
515,Mi Note,realme 7 oppo dekhilam shreshtho mate 19500 redmi note 9 warp O same,1,0
516,Mi Note 10,28k diye official redmi note 10 Pro ( 108mp ) pawa jasse r ei dike 26k+ unofficial .....,1,1
517,Note 9,Baal note 9 oppo er price khali baraitei thake,1,1
518,Palm,palm baraco,1,1
519,Redmi 9,redmi 9 powar ta ki pawa jabe vai ..,1,1
520,Mi Note 10,redmi note 10 s available ? ?,1,1
521,POCO F3,mi11x / poco f3 er honor update mate ?,1,1
522,Redmi K40,redmi k40,1,0
523,Mi 11X,F3 Available 8/256 nord MI 11x 8/128 ?,1,0
524,Redmi K40,redmi k40 er price moto ?,1,1
525,OnePlus 8,oneplus 8 black/interstellar glow 8/128 available ache ?,1,1
526,Redmi K40,redmi k40 price ?,1,1
527,POCO X3,poco x3 oppo,1,1
528,POCO F3,vai poco f3 maven,1,1
529,Redmi K40,redmi k40 is best as it comes watch 120 hz e4 amoled + sd 870,1,0
530,POCO X3,poco x3 oppo budget find my choice is x3 oppo,1,0
531,POCO X3,poco x3 8/128 official warp prize moto ? ?,1,1
532,Redmi K40,redmi k40 8/128 available ?,1,0
533,Redmi K40,redmi k40 Available ? ? ? ?,1,1
534,POCO F3,Nije poco f3 chalai kintu budget e best poco x3 oppo poco f3 ektu over price,1,1
535,Redmi K40,Desighn er dikh diye redmi k40 valo ....,1,0
536,Redmi K40,redmi k40 but apnara kobe anben,1,0
537,Mi Note 10,redmi note 10 price play ?,1,1
538,Redmi K40,Bring redmi k40,1,0
539,POCO F3,poco f3 ...,1,1
540,Redmi K40,redmi k40 ki asche ?,1,0
541,POCO X3,দামই বলে দিবে poco x3 oppo নাকি redmi k40 সেরা,1,1
542,Redmi K40,redmi k40,1,1
543,Redmi K40,redmi k40,1,1
544,Redmi K40,redmi k40 8/128 price moto ?,1,0
545,Redmi K40,redmi k40,1,0
546,Redmi K40,redmi k40,1,1
547,Palm,konotar moto moto palm e ullek kora nei ta hole budget onujaye ki vibe choice korbe ?,1,0
548,Redmi K40,redmi k40,1,1
549,Redmi K40,redmi k40,1,1
550,Redmi K40,redmi k40,1,0
551,Redmi K40 Gaming,redmi k40 gaming edition moto ? ?,1,0
552,Redmi K40 Gaming,redmi k40 gaming edition available ?,1,0
553,Mi Note 10,redmi note 10 oppo 6/128 ( International Global ) price ? ?,1,1
554,POCO M2,poco m2 oppo available,1,1
555,OnePlus 8T,oneplus 8t & 9r price please ?,1,0
556,Redmi K40,please bring redmi k40,1,1
557,Mi Note 10,redmi note 10 oppo mate ki official ta asbna ? ? !,1,0
558,POCO X3,poco x3 oppo 6/128 office price moto ?,1,1
559,Note 9,note 9 oppo available ?,1,0
560,Mi 11X,Mi 11x 8/128 price ?,1,1
561,ChaCha,iphone a problem chacha vaiya,1,1
562,Mi Note 10,redmi note 10 oppo official kobe ashte flare stock e vai . ?,1,1
563,Mi Note 10,redmi note 10 oppo 64 MP edition international global mate ki,1,1
564,POCO F3,poco f3 mate,1,0
565,iPhone XR,iphone xr 128gb ?,1,1
566,POCO X3,"poco x3 à¦à¦° à¦¡à¦¿à¦¸à¦ªà§à¦²à§‡ à¦ à¦¿à¦• à¦†à¦›à§‡ à¦¶à§à¦§à§ à¦Ÿà¦¾à¦š à¦¨à¦·à§à¦Ÿ à¦¹à¦‡à¦¸à§‡ , à¦ à¦¿à¦• à¦•à¦°à¦¾à¦¤à§‡ à¦•à¦¤ à¦–à¦°à¦š à¦ªà¦°à¦¬à§‡ ?",1,0
567,iPhone 11,iphone 11pro Golden available ?,1,1
568,OnePlus 8,oneplus 8pro price ?,1,0
569,iPhone X,iphone X Hobe nokia,1,0
570,Mi 10T,redmi mi 10t lite ache ki ?,1,1
571,iPhone 11,iphone 11 battery Percentage . ?,1,0
572,iPhone 7,iphone 7 plus battery helth moto ..,1,1
573,iPhone 8,i iphone 8 plus moto ?,1,0
574,iPhone 12,iphone 12 128 usa varient ?,1,1
575,iPhone 12,iphone 12 128 gb moto taka ? battery Percentage moto,1,1
576,iPhone XR,iphone xr Battery health ?,1,1
577,iPhone 11,iphone 11 dual mate ?,1,0
578,Axon M,11 oppo axon mate r axon price range modde mate ?,1,0
579,iPhone 8,i iphone 8 plus price play,1,1
580,iPhone XR,iphone xr available ?,1,1
581,iPhone XR,Can i exchange iphone 6s watch iphone xr ?,1,1
582,OnePlus 7,Exchange possible oneplus 7pro 5g 8/256,1,1
583,iPhone XS,iphone xs mate new available ... ?,1,0
584,iPhone 11,iphone 11 used price moto ? ? Box watch charger,1,0
585,iPhone X,iphone x unofficial moto palm,1,1
586,iPhone 11,I iphone 11 kobe asle paoya jabe ? aj apnara bollen stock ses,1,1
587,Mi Note 10,xiaomi redmi redmi note 10 oppo 8/128 price please .,1,0
588,Realme X2,realme X2 cn ( 8/256 ) apnader kache theke kinechilam ..,1,1
589,Mi Note 10,redmi note 10 global price,1,1
590,Palm,moto palm flare kno vai,1,0
591,Mi Note 10,redmi note 10 warp mate 6/128 sell korbomatro 5din hoice nici je,1,0
592,Mi Note 10,redmi note 10 oppo 108mp variant price moto,1,1
593,Mi Note 10,redmi note 10 oppo unofficial hobe indian ta,1,1
594,Realme 8,Vai realme 8 oppo warp price moto ?,1,0
595,Palm,dekh nord iphone er palm 1000 taka barche,1,1
596,Mi Note 10,redmi note 10 oppo er jei optimizing problem gula stylo segula ki thik hoise ?,1,0
597,Motion,Exchange er honor motion mate ?,1,1
598,Mi Note 10,official kkon tke poya vibe sir ? gift card dye official redmi note 10 oppo 108 mp note narzo sir ?,1,1
599,Mi Note 10,Is This redmi note 10 Pro ( 6/128 ) Official price ? ?,1,0
600,iPhone 8,"Can i exchange my iphone 8 plus ( usa product watch full box ) watch 11 oppo , how much i maven moto avid ?",1,1
601,Mi Note 10,"redmi note 10 ( 4,64 ) find . Global black honor Price ? ?",1,1
602,Score M,poco x2 exchange score mi 11 lite 8/128 note chacchilam ? ?,1,1
603,Mi Note 10,"à¦­à¦¾à¦‡à¦¯à¦¼à¦¾ , redmi note 10s 6/64 à¦•à¦¿ à¦¨à§‡à¦‡ à¦†à¦ªà¦¨à¦¾à¦¦à§‡à¦° à¦¶à¦ªà§‡ ?",1,1
604,Palm,Apple er palm ra,1,0
605,Galaxy A52,Vai galaxy a52 mate ?,1,0
606,POCO F3,poco f3 available play price ta bolen,1,1
607,OnePlus 9,oneplus 9 price nord available ache ki ?,1,1
608,OnePlus 9,"Vaia oneplus 9 oppo 8-256 price ta moto solce , r apnader racer moto mate paoa jasce ki ?",1,0
609,OnePlus 9,oneplus 9R price 8/128,1,0
610,iPhone 11,iphone 11 mate used ?,1,0
611,OnePlus 9,oneplus 9R,1,1
612,Mi Note 10,Samsung galaxy redmi note 10 price ?,1,1
613,Mi Note 10,redmi note 10 price play,1,0
614,iPhone 7,I iphone 7 plus mate,1,0
615,Redmi 9,redmi 9 ( global ) ta key2 axon play jabe set .,1,0
616,iPhone XR,iphone xr 128gb ki avilable bhaiya ?,1,0
617,Mi Note 10,Samsung redmi note 10+ prize,1,1
618,OnePlus 8,oneplus 8 oppo price .. ?,1,0
619,OnePlus 7T,oneplus 7t oppo Mclaren Edition 12/price256 duel sim,1,1
620,Mi 11 Lite,mi 11 lite price please,1,0
621,Mi Note 10,redmi note 10 oppo 6/128 price please,1,1
622,Mi Note 10,redmi note 10 oppo play 6/128,1,1
623,Mi Note 10,redmi note 10 oppo 6/128 price PLEASE,1,0
624,OnePlus 7T,oneplus 7t oppo Maclean Edison 12/256 duel sim price,1,0
625,Mi Note 10,redmi note 10 oppo 6/128,1,0
626,Mi Note 10,redmi note 10 oppo price Please,1,0
627,OnePlus 9,oneplus 9 price play,1,1
628,Palm,oneplus 9 8GB palm price ?,1,1
629,POCO F3,à¦­à¦¾à¦‡ poco f3 6/128 hobe ?,1,0
630,POCO X3,vai poco x3 oppo moto ?,1,1
631,iPhone 7,iphone 7-8 plus konota mate ?,1,0
632,OnePlus 8,oneplus 8 oppo price,1,1
633,Mi 10 Ultra,Mi 10 ultra vibe bhaiya ?,1,0
634,OnePlus 7,oneplus 7 128gb ?,1,0
635,OnePlus 8,viya oneplus 8 oppo ki mate,1,1
636,iPhone 7,iphone 7 silver edition ta aktu dakayen play,1,1
637,POCO M2,à¦­à¦¾à¦‡à¦¯à¦¼à¦¾ k20 oppo 6/128 à¦à¦° à¦¦à¦¾à¦® à¦Ÿà¦¾ à¦•à¦¿ à¦à¦•à¦Ÿà§ à¦•à¦®à¦¾à¦¨ à¦¯à¦¾à¦¯à¦¼ ? Exchange er à¦•à§à¦·à§‡à¦¤à§à¦°à§‡ exchange à¦•à¦°à¦¬à§‹ poco m2 officeal dia,1,0
638,Mi 10 Ultra,Mi 10 ultra ta hobe vaiya ? ?,1,1
639,iPhone 7,iphone 7,1,1
640,Note 9,note 9 oppo manage score deya jabe,1,1
641,iPhone 7,iphone 7 plus prices 128 gb piz,1,0
642,OnePlus 7,oneplus 7 ache ?,1,0
643,iPhone 7,iphone 7 plus prices piz,1,0
644,iPhone 6s,iphone 6s plsu 64 gb price play,1,0
645,Mi Note 10,redmi note 10 oppo mate vai ?,1,0
646,iPhone 8,iphone 8,1,1
647,Note 9,note 9 oppo,1,0
648,iPhone 7,iphone 7 plus prices,1,0
649,Realme 8,realme 8 / 8 oppo available,1,0
650,iPhone 7,iphone 7 plus prices,1,1
651,Galaxy S20,Vaiya samsung galaxy s20 ultra,1,1
652,iPhone 12,Vai iphone 12 128 gb price ta jodi bolten,1,1
653,POCO X3,Vai poco x3 oppo 8/128 moto,1,0
654,iPhone 7,iphone 7 plus++,1,0
655,OnePlus 7T,oneplus 7t,1,1
656,iPhone 7,iphone 7 plus,1,1
657,iPhone 11,iphone 11 fully feesh ?,1,1
658,Realme 8,Vai realme 7pro VS realme 8pro konta best ? ?,1,1
659,iPhone 7,I iphone 7 plus,1,0
660,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah,1,0
661,Narzo 20,realme narzo 20 oppo nichilam .. Livewire theke .. Onk valo phab paichi ..,1,1
662,iPhone 7,I iphone 7 + à¦†à¦›à§‡,1,1
663,OnePlus 9,à¦­à¦¾à¦‡ oneplus 9 R à¦†à¦›à§‡,1,1
664,iPhone XS,Wbu the price iphone xs mate watch 87 plus BH,1,0
665,OnePlus 7T,oneplus 7t price moto,1,1
666,Mi Note 10,kico find nord samsung redmi note 10 plus nebo apnader teke,1,0
667,Mi Note 10 Lite,Samsung redmi note 10 lite er new offer ki,1,1
668,iPhone 11,Ajke ki iphone 11 oppo ache used,1,1
669,Mi Note 10 Lite,Samsung redmi note 10 lite er offer ki new,1,1
670,OnePlus 7T,oneplus 7t 6/128 unofficial price moto,1,0
671,OnePlus 7T,oneplus 7t er price moto,1,1
672,Mi 10 Ultra,Mi 10 ultra ta bolben bhaiya .,1,0
673,Mi Note 10,redmi note 10 aca,1,0
674,iPhone 12,i iphone 12 oppo mate ki honor ache vai,1,1
675,POCO X3,Vhiya poco x3 oppo ta price moto,1,0
676,iPhone 12,iphone 12 mate oppo mate ?,1,0
677,iPhone 6s,iphone 6s plus 64 gb price play,1,1
678,Mi Note 10 Lite,Vai apana der racer ki mi redmi note 10 lite asa .. ?,1,1
679,Mi Note 10,Vai camon Samsung redmi note 10 512gb tah moto porba,1,1
680,POCO X3,Vhaiya poco x3 oppo price ta moto,1,1
681,Mi Note,DaDa redmi note aca,1,1
682,POCO F3,poco F3 ache ?,1,0
683,Mi Note 10,xiaomi redmi redmi note 10 ( 6/128 ) gb price moto tk,1,1
684,Palm,5s ache palm parts ok phab cantry look hoi geche sell dea jabe,1,0
685,BlackBerry Key2,blackberry key2,1,0
686,OnePlus 8,oneplus 8 6/128,1,1
687,iPhone 7,iphone 7plus price moto,1,0
688,Galaxy S8,samsung galaxy s8 dekhte chai,1,1
689,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah akhono,1,1
690,OnePlus 6,à¦­à¦¾à¦‡ oneplus 6 à¦•à¦¿à¦¨à¦¤à§‡ à¦šà¦¾à¦‡à¥¤,1,0
691,OnePlus 8,oneplus 8 oppo,1,0
692,Galaxy A7,Vaia Samsung galaxy A71 phab ta dekhan ....,1,1
693,iPhone X,I iphone x ?,1,0
694,Galaxy S8,samsung galaxy s8 available ?,1,0
695,iPhone 8,iphone 8 plus price moto bhai ?,1,1
696,iPhone 11,Vai iphone 11 new hobe ?,1,0
697,Mi Note 10,galaxy redmi note 10+,1,1
698,Mate 30,mate 30 oppo 5g,1,0
699,Mi Note 10,Bhai redmi note 10 4/128 International varient price moto ? ? ? ?,1,0
700,POCO M2,poco m2 oppo,1,0
701,Mi Note 10,Samsung redmi note 10+ ta dhkte chi,1,0
702,Galaxy A7,Samsung galaxy A71 phab ta dekhan vaia ..,1,1
703,POCO X3,poco x3 nfc available ?,1,1
704,OnePlus 7,oneplus 7 oppo ki available ?,1,1
705,OnePlus 7,oneplus 7pro 6 .. 128 . Used price ta janaben play ..,1,0
706,POCO X3,poco x3 oppo mate,1,1
707,Oppo Reno3,oppo reno3 oppo er price moto,1,1
708,iPhone 11,I iphone 11 exchange kora 12 kinta kmna prise hoba akto janaban plzzz,1,0
709,Oppo F1,Assalamu alaikum vaia amr kache oppo f15 mate exchange note cacchi samsung a71sathe kichu tk avid korbo ....,1,0
710,iPhone X,I iphone X price moto,1,0
711,POCO X3,poco x3 oppo r palm moto,1,0
712,Mi Note,redmi note 9 6/128 price ?,1,0
713,Palm,Vai Samsung fold iphone ta palm ta ki find price moto hobe . ?,1,1
714,iPhone X,I iphone x price moto,1,0
715,Oppo Reno3,oppo reno3 3 oppo à¦•à¦¤à§‹ à¦¦à¦¾à¦® à¦à¦–à¦¨,1,0
716,Narzo 20,narzo 20 ta play,1,1
717,iPhone 12,iphone 12 mate oppo moto ?,1,1
718,Mi Note 10,Samsung redmi note 10 hobe ?,1,1
719,POCO X3,poco x3 ta nebo,1,0
720,Vivo X60,vivo x60 Pro +,1,1
721,Mate S,Vai amr A51 iphone mate sell korbo ... 1bosor hoyni akno set warp,1,1
722,Realme 5i,realme 5i lagbe ...,1,1
723,POCO X3,à¦¬à¦¾à¦Ÿà¦ªà¦¾à¦° à¦¹à¦² poco X3 à¦®à¦¾à¦°à§à¦•à§‡à¦Ÿ à¦ªà§à¦°à¦¾à¦‡à¦¸ à§§à§®à§¦à§¦à§¦ à¦¹à¦¾à¦œà¦¾à¦° à¦Ÿà¦¾à¦•à¦¾,1,1
724,iPhone X,iphone x price ?,1,0
725,Mi Note,Vhai a redmi note 8 moto,1,1
726,POCO X3,Hirr ... poco x3 india mate 15000 e pawa jai,1,1
727,Mate S,"Mukhe dandabaji den ses , 100tk stream shoi dbo kina mate seta bolen .",1,1
728,Redmi 9 Power,redmi 9 power oppo play,1,1
729,Mi Note,Vai redmi note warp vivo v15 oppo . Modde konta vesi valo hove play replei,1,1
730,POCO X3,Haha disi poco x3 er palm shune,1,0
731,iPhone XR,iphone xr grand new price please,1,1
732,POCO X3,poco x3 palm 16500,1,1
733,Mate 9,Call mate 9330293992,1,1
734,Narzo 20,narzo 20 lagbe mate ki,1,1
735,iPhone 7,Vai i iphone 7 plus vivo,1,1
736,Realme 2,realme 21koto vai,1,0
737,Mi Note 10,redmi note 10 + price,1,1
738,iPhone 12 Pro,iphone 12 Pro 128 price ?,1,0
739,iPhone 12,IPHONE 12 PRICE ?,1,1
740,iPhone 12,iphone 12 oppo mate 24k Gold buy korar process ta ki bhai ? ?,1,1
741,iPhone SE 2,iphone SE 2020 available ?,1,0
742,iPhone 12,iphone 12 ultra price moto bro ?,1,1
743,Mi Note 10,redmi note 10 oppo mate official available ?,1,1
744,Palm,12pro mate 6 gb palm 128 rom how much .. ?,1,0
