,model,comment,sentiment,sex
400,Mi Note 10,redmi note 10 line up ta Global varient ashbena ? ? ? eta moto mate Indian version,1,0
401,Mi Note,xiaomi redmi note 9 oppo mate . 6/128 .,1,1
402,Mi Note 10,redmi note 10 find .. 17000 rakha jai ? ?,1,1
403,Note 9,note 9 oppo ki international,1,0
404,Mi Note 10,redmi note 10 6/128 moto ? ?,1,0
405,POCO F3,poco f3 official kobe asbe,1,1
406,POCO X3,poco x3 oppo global price ?,1,1
407,POCO X3,poco x3 unofficial price play,1,1
408,Mi Note 10,redmi note 10 oppo global nord indian ?,1,0
409,Mi Note 10,redmi note 10 ki official ? ?,1,1
410,Mi Note 10,redmi note 10 6/128 global version available ?,1,1
411,Mi Note 10,redmi note 10 international 6/128 Price ?,1,0
412,Mi Note 10,redmi note 10 6/128 ki global version,1,0
413,Redmi 9 Power,redmi 9 power ki official nokia unofficial ?,1,0
414,Mi Note 10,redmi note 10 indian ta white ta ache ? ?,1,1
415,OnePlus Nord,oneplus nord hobe ? ?,1,0
416,Realme 8,Vai realme 8 ... Ta ki available mate ... R official axon unofficial price moto,1,1
417,OnePlus 8T,oneplus 8t ( 12/256 ) silver colour available ?,1,0
418,POCO F3,poco F3 Er palm Koman Na Kn Bujhi Na,1,1
419,OnePlus 7,oneplus 7 oppo intarnational hoba ki,1,1
420,POCO F3,poco f3 er price moto ?,1,1
421,Palm,poco x2 hobe ki boss ? ? ... find palm moto 4/64 variant find 4/128 variant,1,0
422,POCO X3,poco x3 oppo 6/128 official = 28 k ...,1,1
423,Mi Note 10,redmi note 10 oppo available ?,1,1
424,Mi Note 10,redmi note 10pro ki 108mp camerar,1,0
425,POCO M3,Vai poco m3 er price ta ektu bolben,1,0
426,Mi 11 Lite,Mi 11 lite yellow honor asba ki ? ?,1,0
427,Mi Note 10,redmi note 10 ki official ? ?,1,1
428,Mi 11 Lite,Mi 11 lite colour konta hobe ? ?,1,1
429,Mi Note,Sir redmi note 9 oppo 6/64 price find bangladesh official moto please bolen,1,1
430,Mi Note 10,redmi note 10 oppo indian ?,1,0
431,Mi Note 10,Plz play redmi note 10 oppo mate price,1,1
432,Palm,razer update je phab nibo se phnr palm avid thake . jibon da bedona,1,0
433,Redmi 10X,redmi 10x 4/128 এটার দাম কত ?,1,1
434,Mi Note 10,redmi note 10 6/128 find palm komer sombabona aca ? 1mas er modda . ?,1,1
435,Mi Note,redmi note 9 oppo 6/128 GB price,1,1
436,Redmi Y3,Vaiya xiaomi redmi redmi Y3 ki available apnnader kasee .. ? ? ?,1,0
437,Mi Note 10,redmi note 10 oppo mate moto porbe,1,1
438,Mi Note 10,Is redmi note 10 Gobal variant available,1,0
439,Mi Note 10,"ভাই , redmi note 10 মোবাইলটির International global টা কি Chinese , এটাতে কি Google এর Application গুলি By default use করা যাবে ?",1,0
440,Mi Note 10,redmi note 10 oppo 6/128 unofficial price play,1,1
441,Mi Note 10,redmi note 10 Pro ( 6/128 ) - International Global কতো ?,1,1
442,Mi Note 10,redmi note 10 6/128 current price ?,1,0
443,Note 9,note 9 oppo ta hobe ki . ?,1,1
444,Mi Note 10,Unofficially redmi note 10 4/64 price ekhon moto,1,1
445,Mi Note 10,redmi note 10-4/64 Indian price ?,1,0
446,POCO F3,poco F3 available ? ?,1,0
447,POCO F3,poco f3 black available ?,1,0
448,Mi Note 10,redmi note 10 4/ 128 price moto,1,0
449,Mi Note 10,redmi note 10 oppo mate location patiya mobile lagba,1,0
450,Mi Note 10,redmi note 10 moto,1,1
451,Note 9,note 9 oppo 4/128 ki available thakle er price moto,1,0
452,Note 9,note 9 oppo mate available ?,1,0
453,Mi Note 10,redmi note 10 oppo official warp price moto ? ? ? 8/128,1,1
454,Mi Note 10 Lite,xiaomi redmi note 10 lite keyone ?,1,1
455,POCO X3,poco x3 6/128 unofficial price play ?,1,1
456,Mi Note 10,redmi note 10 oppo 108mp ache ?,1,0
457,Mi Note 10,redmi note 10 oppo ( 6/128 ) indian er price moto ?,1,0
458,Redmi 9A,redmi 9A moto GB memory card support score ?,1,0
459,Mi Note 10,16500 price rakhle valo hobe redmi note 10,1,1
460,Mi Note 10,redmi note 10 6/128 unofficial Price moto,1,1
461,Mi Note 10,redmi note 10 .. 6/64 moto vibe ... unofficial,1,0
462,POCO X3,poco X3 oppo কি official ? ?,1,1
463,Mi Note 10,redmi note 10 ki official ? ?,1,1
464,POCO M3,poco m3 oppo 5g ? ? ?,1,1
465,POCO X3,poco x3 oppo price ki komano jabe ?,1,1
466,Mi Note 10,Vai redmi note 10 ( IND ) er price komar wait kortesilam ... ulta baraya dilen dekhi,1,0
467,Redmi 9T,redmi 9T prize ? ?,1,0
468,POCO F3,poco F3 kobe phab,1,1
469,Mi Note 10,redmi note 10 oppo 8/128 er price moto ?,1,0
470,Redmi K40,redmi k40 oppo asbe kobe ?,1,0
471,Redmi K40,redmi k40 ki available,1,1
472,POCO X3,poco x3 8/128 ki available ?,1,1
473,Realme Narzo,realme narzo 30a Avilable . ?,1,1
474,Realme 8,realme 8 unofficiall ache . ?,1,0
475,POCO M2,poco m2 oppo mate ?,1,1
476,Mi Note,redmi note 9 Pro 6/128 price.and redmi note 9 . 4/128 price,1,0
477,POCO X3,poco X3 oppo official e 26k .,1,1
478,Mi Note 10,"redmi note 10 oppo mate r 1k komle kinbo , .. !",1,1
479,Mi Note 10,redmi note 10 oppo official kobe asbe ?,1,0
480,Mi Note 10,redmi note 10 4/64 er ki ki colour available ?,1,1
481,Realme C17,realme c17 price 6/128,1,1
482,Mi Note 10,redmi note 10 oppo 108 Mp camera variant ta ki available 8/128,1,1
483,Mi Note 10,xiaomi redmi redmi note 10 oppo & oppo mate international nord Indian ?,1,1
484,Mi Note 10,redmi note 10 5g official palm onk best moto,1,0
485,OnePlus 8T,oneplus 8t ( 12/256 ) Silver colour available ?,1,0
486,Mi Note,redmi note 9 oppo mate 6/64 ki available ...,1,0
487,Mi Note 10,redmi note 10 oppo mate orege colar ta ki available ?,1,0
488,Palm,Vai oneplus er palm dehi Google e 70 k,1,0
489,Mi Note 10,redmi note 10 Pro Max official নাকি ভাই,1,1
490,Redmi 9,redmi 9 price play,1,0
491,OnePlus 8,oneplus 8 oppo 8/128 price ?,1,1
492,POCO M3,"poco m3 oppo kobe pawa jabe , janaben kindly .. ?",1,1
493,Mi 11 Pro,MI 11 Pro আনঅফিশিয়াল কবে নাগাদ আসতে পারে ? প্রাইস কত হবে ?,1,0
494,POCO X3 Pro,poco x3 Pro 8/128 available ?,1,0
495,Mi 11 Lite,Mi 11 lite 5g ... ? ?,1,1
496,POCO X3,poco x3 indian moto ?,1,0
497,Mi Note 10,"`` redmi note 10 4/64 17190/- Indian '' eitar warrenty , guarenty ?",1,1
498,POCO X3,poco X3 oppo 6/128 mate ki find global ?,1,0
499,Redmi 9,redmi 9 4/64 price moto ? ? ?,1,1
500,Palm,palm x3 হবে ?,1,0
501,Mi 11 Lite,Mi 11 lite available ?,1,1
502,OnePlus 8,oneplus 8 ki dual sim . ?,1,0
503,Note 9,note 9pro mate price ?,1,0
504,Mi Note 10,redmi note 10 official moto ?,1,0
505,Redmi 9 Power,redmi 9 power ki 64 sd card support hobey,1,0
506,POCO F3,POCO F3 price ? ?,1,0
507,Redmi K40,redmi k40 oppo asca,1,1
508,Mi Note 10,redmi note 10 Pro Max Super AMOLED display 6/128 sky honor ta moto rskha jabe axon nibo,1,1
509,Mi Note 10,redmi note 10 6/128 ki International ?,1,0
510,Mi Note 10,redmi note 10 ki official ?,1,0
511,POCO X3,poco X3 oppo mate India nokia International,1,0
512,Mi Note 10,bhai redmi note 10 dekhte narzo ... R avid page 1000 % trusted amr agher phab eta thki anaisi,1,1
513,Redmi 9 Power,redmi 9 power er price moto vai ?,1,1
514,Redmi 9 Power,redmi 9 power moto gb,1,1
515,Mi Note 10,redmi note 10 oppo 108mp ( 6/128 ) official price moto,1,0
516,Mi Note,realme 7 oppo dekhilam shreshtho mate 19500 redmi note 9 warp O same,1,0
517,Mi Note 10,28k diye official redmi note 10 Pro ( 108mp ) pawa jasse r ei dike 26k+ unofficial .....,1,1
518,Note 9,Baal note 9 oppo er price khali baraitei thake,1,1
519,Palm,palm baraco,1,1
520,Redmi 9,redmi 9 powar ta ki pawa jabe vai ..,1,1
521,Mi Note 10,redmi note 10 s available ? ?,1,1
522,POCO F3,mi11x / poco f3 er honor update mate ?,1,1
523,Redmi K40,redmi k40,1,0
524,Mi 11X,F3 Available 8/256 nord MI 11x 8/128 ?,1,0
525,Redmi K40,redmi k40 er price moto ?,1,1
526,OnePlus 8,oneplus 8 black/interstellar glow 8/128 available ache ?,1,1
527,Redmi K40,redmi k40 price ?,1,1
528,POCO X3,poco x3 oppo,1,1
529,POCO F3,vai poco f3 maven,1,1
530,Redmi K40,redmi k40 is best as it comes watch 120 hz e4 amoled + sd 870,1,0
531,POCO X3,poco x3 oppo budget find my choice is x3 oppo,1,0
532,POCO X3,poco x3 8/128 official warp prize moto ? ?,1,1
533,Redmi K40,redmi k40 8/128 available ?,1,0
534,Redmi K40,redmi k40 Available ? ? ? ?,1,1
535,POCO F3,Nije poco f3 chalai kintu budget e best poco x3 oppo poco f3 ektu over price,1,1
536,Redmi K40,Desighn er dikh diye redmi k40 valo ....,1,0
537,Redmi K40,redmi k40 but apnara kobe anben,1,0
538,Mi Note 10,redmi note 10 price play ?,1,1
539,Redmi K40,Bring redmi k40,1,0
540,POCO F3,poco f3 ...,1,1
541,Redmi K40,redmi k40 ki asche ?,1,0
542,POCO X3,দামই বলে দিবে poco x3 oppo নাকি redmi k40 সেরা,1,1
543,Redmi K40,redmi k40,1,1
544,Redmi K40,redmi k40,1,1
545,Redmi K40,redmi k40 8/128 price moto ?,1,0
546,Redmi K40,redmi k40,1,0
547,Redmi K40,redmi k40,1,1
548,Palm,konotar moto moto palm e ullek kora nei ta hole budget onujaye ki vibe choice korbe ?,1,0
549,Redmi K40,redmi k40,1,1
550,Redmi K40,redmi k40,1,1
551,Redmi K40,redmi k40,1,0
552,Redmi K40 Gaming,redmi k40 gaming edition moto ? ?,1,0
553,Redmi K40 Gaming,redmi k40 gaming edition available ?,1,0
554,Mi Note 10,redmi note 10 oppo 6/128 ( International Global ) price ? ?,1,1
555,POCO M2,poco m2 oppo available,1,1
556,OnePlus 8T,oneplus 8t & 9r price please ?,1,0
557,Redmi K40,please bring redmi k40,1,1
558,Mi Note 10,redmi note 10 oppo mate ki official ta asbna ? ? !,1,0
559,POCO X3,poco x3 oppo 6/128 office price moto ?,1,1
560,Note 9,note 9 oppo available ?,1,0
561,Mi 11X,Mi 11x 8/128 price ?,1,1
562,ChaCha,iphone a problem chacha vaiya,1,1
563,Mi Note 10,redmi note 10 oppo official kobe ashte flare stock e vai . ?,1,1
564,Mi Note 10,redmi note 10 oppo 64 MP edition international global mate ki,1,1
565,POCO F3,poco f3 mate,1,0
566,iPhone XR,iphone xr 128gb ?,1,1
567,POCO X3,"poco x3 à¦à¦° à¦¡à¦¿à¦¸à¦ªà§à¦²à§‡ à¦ à¦¿à¦• à¦†à¦›à§‡ à¦¶à§à¦§à§ à¦Ÿà¦¾à¦š à¦¨à¦·à§à¦Ÿ à¦¹à¦‡à¦¸à§‡ , à¦ à¦¿à¦• à¦•à¦°à¦¾à¦¤à§‡ à¦•à¦¤ à¦–à¦°à¦š à¦ªà¦°à¦¬à§‡ ?",1,0
568,iPhone 11,iphone 11pro Golden available ?,1,1
569,OnePlus 8,oneplus 8pro price ?,1,0
570,iPhone X,iphone X Hobe nokia,1,0
571,Mi 10T,redmi mi 10t lite ache ki ?,1,1
572,iPhone 11,iphone 11 battery Percentage . ?,1,0
573,iPhone 7,iphone 7 plus battery helth moto ..,1,1
574,iPhone 8,i iphone 8 plus moto ?,1,0
575,iPhone 12,iphone 12 128 usa varient ?,1,1
576,iPhone 12,iphone 12 128 gb moto taka ? battery Percentage moto,1,1
577,iPhone XR,iphone xr Battery health ?,1,1
578,iPhone 11,iphone 11 dual mate ?,1,0
579,Axon M,11 oppo axon mate r axon price range modde mate ?,1,0
580,iPhone 8,i iphone 8 plus price play,1,1
581,iPhone XR,iphone xr available ?,1,1
582,iPhone XR,Can i exchange iphone 6s watch iphone xr ?,1,1
583,OnePlus 7,Exchange possible oneplus 7pro 5g 8/256,1,1
584,iPhone XS,iphone xs mate new available ... ?,1,0
585,iPhone 11,iphone 11 used price moto ? ? Box watch charger,1,0
586,iPhone X,iphone x unofficial moto palm,1,1
587,iPhone 11,I iphone 11 kobe asle paoya jabe ? aj apnara bollen stock ses,1,1
588,Mi Note 10,xiaomi redmi redmi note 10 oppo 8/128 price please .,1,0
589,Realme X2,realme X2 cn ( 8/256 ) apnader kache theke kinechilam ..,1,1
590,Mi Note 10,redmi note 10 global price,1,1
591,Palm,moto palm flare kno vai,1,0
592,Mi Note 10,redmi note 10 warp mate 6/128 sell korbomatro 5din hoice nici je,1,0
593,Mi Note 10,redmi note 10 oppo 108mp variant price moto,1,1
594,Mi Note 10,redmi note 10 oppo unofficial hobe indian ta,1,1
595,Realme 8,Vai realme 8 oppo warp price moto ?,1,0
596,Palm,dekh nord iphone er palm 1000 taka barche,1,1
597,Mi Note 10,redmi note 10 oppo er jei optimizing problem gula stylo segula ki thik hoise ?,1,0
598,Motion,Exchange er honor motion mate ?,1,1
599,Mi Note 10,official kkon tke poya vibe sir ? gift card dye official redmi note 10 oppo 108 mp note narzo sir ?,1,1
600,Mi Note 10,Is This redmi note 10 Pro ( 6/128 ) Official price ? ?,1,0
601,iPhone 8,"Can i exchange my iphone 8 plus ( usa product watch full box ) watch 11 oppo , how much i maven moto avid ?",1,1
602,Mi Note 10,"redmi note 10 ( 4,64 ) find . Global black honor Price ? ?",1,1
603,Score M,poco x2 exchange score mi 11 lite 8/128 note chacchilam ? ?,1,1
604,Mi Note 10,"à¦­à¦¾à¦‡à¦¯à¦¼à¦¾ , redmi note 10s 6/64 à¦•à¦¿ à¦¨à§‡à¦‡ à¦†à¦ªà¦¨à¦¾à¦¦à§‡à¦° à¦¶à¦ªà§‡ ?",1,1
605,Palm,Apple er palm ra,1,0
606,Galaxy A52,Vai galaxy a52 mate ?,1,0
607,POCO F3,poco f3 available play price ta bolen,1,1
608,OnePlus 9,oneplus 9 price nord available ache ki ?,1,1
609,OnePlus 9,"Vaia oneplus 9 oppo 8-256 price ta moto solce , r apnader racer moto mate paoa jasce ki ?",1,0
610,OnePlus 9,oneplus 9R price 8/128,1,0
611,iPhone 11,iphone 11 mate used ?,1,0
612,OnePlus 9,oneplus 9R,1,1
613,Mi Note 10,Samsung galaxy redmi note 10 price ?,1,1
614,Mi Note 10,redmi note 10 price play,1,0
615,iPhone 7,I iphone 7 plus mate,1,0
616,Redmi 9,redmi 9 ( global ) ta key2 axon play jabe set .,1,0
617,iPhone XR,iphone xr 128gb ki avilable bhaiya ?,1,0
618,Mi Note 10,Samsung redmi note 10+ prize,1,1
619,OnePlus 8,oneplus 8 oppo price .. ?,1,0
620,OnePlus 7T,oneplus 7t oppo Mclaren Edition 12/price256 duel sim,1,1
621,Mi 11 Lite,mi 11 lite price please,1,0
622,Mi Note 10,redmi note 10 oppo 6/128 price please,1,1
623,Mi Note 10,redmi note 10 oppo play 6/128,1,1
624,Mi Note 10,redmi note 10 oppo 6/128 price PLEASE,1,0
625,OnePlus 7T,oneplus 7t oppo Maclean Edison 12/256 duel sim price,1,0
626,Mi Note 10,redmi note 10 oppo 6/128,1,0
627,Mi Note 10,redmi note 10 oppo price Please,1,0
628,OnePlus 9,oneplus 9 price play,1,1
629,Palm,oneplus 9 8GB palm price ?,1,1
630,POCO F3,à¦­à¦¾à¦‡ poco f3 6/128 hobe ?,1,0
631,POCO X3,vai poco x3 oppo moto ?,1,1
632,iPhone 7,iphone 7-8 plus konota mate ?,1,0
633,OnePlus 8,oneplus 8 oppo price,1,1
634,Mi 10 Ultra,Mi 10 ultra vibe bhaiya ?,1,0
635,OnePlus 7,oneplus 7 128gb ?,1,0
636,OnePlus 8,viya oneplus 8 oppo ki mate,1,1
637,iPhone 7,iphone 7 silver edition ta aktu dakayen play,1,1
638,POCO M2,à¦­à¦¾à¦‡à¦¯à¦¼à¦¾ k20 oppo 6/128 à¦à¦° à¦¦à¦¾à¦® à¦Ÿà¦¾ à¦•à¦¿ à¦à¦•à¦Ÿà§ à¦•à¦®à¦¾à¦¨ à¦¯à¦¾à¦¯à¦¼ ? Exchange er à¦•à§à¦·à§‡à¦¤à§à¦°à§‡ exchange à¦•à¦°à¦¬à§‹ poco m2 officeal dia,1,0
639,Mi 10 Ultra,Mi 10 ultra ta hobe vaiya ? ?,1,1
640,iPhone 7,iphone 7,1,1
641,Note 9,note 9 oppo manage score deya jabe,1,1
642,iPhone 7,iphone 7 plus prices 128 gb piz,1,0
643,OnePlus 7,oneplus 7 ache ?,1,0
644,iPhone 7,iphone 7 plus prices piz,1,0
645,iPhone 6s,iphone 6s plsu 64 gb price play,1,0
646,Mi Note 10,redmi note 10 oppo mate vai ?,1,0
647,iPhone 8,iphone 8,1,1
648,Note 9,note 9 oppo,1,0
649,iPhone 7,iphone 7 plus prices,1,0
650,Realme 8,realme 8 / 8 oppo available,1,0
651,iPhone 7,iphone 7 plus prices,1,1
652,Galaxy S20,Vaiya samsung galaxy s20 ultra,1,1
653,iPhone 12,Vai iphone 12 128 gb price ta jodi bolten,1,1
654,POCO X3,Vai poco x3 oppo 8/128 moto,1,0
655,iPhone 7,iphone 7 plus++,1,0
656,OnePlus 7T,oneplus 7t,1,1
657,iPhone 7,iphone 7 plus,1,1
658,iPhone 11,iphone 11 fully feesh ?,1,1
659,Realme 8,Vai realme 7pro VS realme 8pro konta best ? ?,1,1
660,iPhone 7,I iphone 7 plus,1,0
661,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah,1,0
662,Narzo 20,realme narzo 20 oppo nichilam .. Livewire theke .. Onk valo phab paichi ..,1,1
663,iPhone 7,I iphone 7 + à¦†à¦›à§‡,1,1
664,OnePlus 9,à¦­à¦¾à¦‡ oneplus 9 R à¦†à¦›à§‡,1,1
665,iPhone XS,Wbu the price iphone xs mate watch 87 plus BH,1,0
666,OnePlus 7T,oneplus 7t price moto,1,1
667,Mi Note 10,kico find nord samsung redmi note 10 plus nebo apnader teke,1,0
668,Mi Note 10 Lite,Samsung redmi note 10 lite er new offer ki,1,1
669,iPhone 11,Ajke ki iphone 11 oppo ache used,1,1
670,Mi Note 10 Lite,Samsung redmi note 10 lite er offer ki new,1,1
671,OnePlus 7T,oneplus 7t 6/128 unofficial price moto,1,0
672,OnePlus 7T,oneplus 7t er price moto,1,1
673,Mi 10 Ultra,Mi 10 ultra ta bolben bhaiya .,1,0
674,Mi Note 10,redmi note 10 aca,1,0
675,iPhone 12,i iphone 12 oppo mate ki honor ache vai,1,1
676,POCO X3,Vhiya poco x3 oppo ta price moto,1,0
677,iPhone 12,iphone 12 mate oppo mate ?,1,0
678,iPhone 6s,iphone 6s plus 64 gb price play,1,1
679,Mi Note 10 Lite,Vai apana der racer ki mi redmi note 10 lite asa .. ?,1,1
680,Mi Note 10,Vai camon Samsung redmi note 10 512gb tah moto porba,1,1
681,POCO X3,Vhaiya poco x3 oppo price ta moto,1,1
682,Mi Note,DaDa redmi note aca,1,1
683,POCO F3,poco F3 ache ?,1,0
684,Mi Note 10,xiaomi redmi redmi note 10 ( 6/128 ) gb price moto tk,1,1
685,Palm,5s ache palm parts ok phab cantry look hoi geche sell dea jabe,1,0
686,BlackBerry Key2,blackberry key2,1,0
687,OnePlus 8,oneplus 8 6/128,1,1
688,iPhone 7,iphone 7plus price moto,1,0
689,Galaxy S8,samsung galaxy s8 dekhte chai,1,1
690,iPhone 6s,Vaiya iphone 6s plus warp price ta janlam nah akhono,1,1
691,OnePlus 6,à¦­à¦¾à¦‡ oneplus 6 à¦•à¦¿à¦¨à¦¤à§‡ à¦šà¦¾à¦‡à¥¤,1,0
692,OnePlus 8,oneplus 8 oppo,1,0
693,Galaxy A7,Vaia Samsung galaxy A71 phab ta dekhan ....,1,1
694,iPhone X,I iphone x ?,1,0
695,Galaxy S8,samsung galaxy s8 available ?,1,0
696,iPhone 8,iphone 8 plus price moto bhai ?,1,1
697,iPhone 11,Vai iphone 11 new hobe ?,1,0
698,Mi Note 10,galaxy redmi note 10+,1,1
699,Mate 30,mate 30 oppo 5g,1,0
700,Mi Note 10,Bhai redmi note 10 4/128 International varient price moto ? ? ? ?,1,0
701,POCO M2,poco m2 oppo,1,0
702,Mi Note 10,Samsung redmi note 10+ ta dhkte chi,1,0
703,Galaxy A7,Samsung galaxy A71 phab ta dekhan vaia ..,1,1
704,POCO X3,poco x3 nfc available ?,1,1
705,OnePlus 7,oneplus 7 oppo ki available ?,1,1
706,OnePlus 7,oneplus 7pro 6 .. 128 . Used price ta janaben play ..,1,0
707,POCO X3,poco x3 oppo mate,1,1
708,Oppo Reno3,oppo reno3 oppo er price moto,1,1
709,iPhone 11,I iphone 11 exchange kora 12 kinta kmna prise hoba akto janaban plzzz,1,0
710,Oppo F1,Assalamu alaikum vaia amr kache oppo f15 mate exchange note cacchi samsung a71sathe kichu tk avid korbo ....,1,0
711,iPhone X,I iphone X price moto,1,0
712,POCO X3,poco x3 oppo r palm moto,1,0
713,Mi Note,redmi note 9 6/128 price ?,1,0
714,Palm,Vai Samsung fold iphone ta palm ta ki find price moto hobe . ?,1,1
715,iPhone X,I iphone x price moto,1,0
716,Oppo Reno3,oppo reno3 3 oppo à¦•à¦¤à§‹ à¦¦à¦¾à¦® à¦à¦–à¦¨,1,0
717,Narzo 20,narzo 20 ta play,1,1
718,iPhone 12,iphone 12 mate oppo moto ?,1,1
719,Mi Note 10,Samsung redmi note 10 hobe ?,1,1
720,POCO X3,poco x3 ta nebo,1,0
721,Vivo X60,vivo x60 Pro +,1,1
722,Mate S,Vai amr A51 iphone mate sell korbo ... 1bosor hoyni akno set warp,1,1
723,Realme 5i,realme 5i lagbe ...,1,1
724,POCO X3,à¦¬à¦¾à¦Ÿà¦ªà¦¾à¦° à¦¹à¦² poco X3 à¦®à¦¾à¦°à§à¦•à§‡à¦Ÿ à¦ªà§à¦°à¦¾à¦‡à¦¸ à§§à§®à§¦à§¦à§¦ à¦¹à¦¾à¦œà¦¾à¦° à¦Ÿà¦¾à¦•à¦¾,1,1
725,iPhone X,iphone x price ?,1,0
726,Mi Note,Vhai a redmi note 8 moto,1,1
727,POCO X3,Hirr ... poco x3 india mate 15000 e pawa jai,1,1
728,Mate S,"Mukhe dandabaji den ses , 100tk stream shoi dbo kina mate seta bolen .",1,1
729,Redmi 9 Power,redmi 9 power oppo play,1,1
730,Mi Note,Vai redmi note warp vivo v15 oppo . Modde konta vesi valo hove play replei,1,1
