,model,comment,sentiment,sex
1595,iPhone 12,The iPhone 12 is a real beauty over at the back,1,0.0
2055,Realme 5i,realme 5i die 720p/240fps slow motion video kora jay,1,0.0
4719,Pixel 4,kmn lagto Pixel 4 bol to,1,0.0
625,Realme X2,ekta sundor purple color ase realme x2 e,1,1.0
4211,Realme X2,realme x2 moto find use ?,1,0.0
441,Pixel 4,ami Pixel 4 use kre satisfied,1,0.0
647,Mi Note 10,redmi note 10 oppo 6/128 watch version ?,1,0.0
492,Mi Note,redmi note 7,1,0.0
5175,Realme 8,etodin e ekta moner moto phone paisi realme 8,1,0.0
3302,Realme 8,realme 8 er display to valoi,1,1.0
2471,Redmi 9,low light e keu wi phone die pic tulte parben na redmi 9 die,0,0.0
526,Realme X2,realme x2 lagbe sundor pic tulbo,1,0.0
3742,iPhone 11,vai ami use krsi iiphone 11 best gaming er jonne,1,0.0
4418,iPhone 12,iphone 12 super,1,0.0
1509,Mi Note 10,redmi note 10-4/64 Indian Price ?,1,1.0
1873,Poco x3,"na redmi nien na, poco x3 nen",1,1.0
5136,Redmi 9,redmi 9 e Kaleidoscope ase,1,0.0
4846,Redmi 9,valo ekta cpu use krse redmi 9 e,1,0.0
3617,Redmi 9,redmi 9 e radio ase,1,1.0
3493,iPhone XS,Wbu the price iphone xs mate watch 87 plus BH,1,0.0
1651,POCO F3,à¦­à¦¾à¦‡ poco f3 6/128 hobe ?,1,0.0
3680,iPhone 12,Super Retina XDR display use korse iphone 12,1,0.0
3647,Redmi 9,use kore shanti pacchi redmi 9,1,1.0
4210,Realme 5i,vai realme 5i taratari stock koren,1,0.0
2403,Realme 8,7.99 mm slim realme 8,1,1.0
1138,Poco x3,poco x3 er batter valo vai,1,1.0
496,Pixel 4,Pixel 4 kinsi service valo dey,1,1.0
4362,Redmi 9,price wise redmi 9 best?1,0,
3966,Realme 8,website e deklam 8GB LPDDR4X ram use krse realme 8 e,1,1.0
3352,Poco x3,keu janle bolen ektu poco x3 er processor kmn,1,0.0
3183,Poco x3,ami pubg khelar jonne poco x3 kinsi,1,0.0
3983,OnePlus 8,camera sensor khubi baje oneplus 8 er,0,1.0
4293,Pixel 4,ami Pixel 4 sell kri,1,1.0
1743,OnePlus 8,slogan dise back e pocah oneplus 8 er,0,1.0
4930,Poco x3,camerar lens kmn poco x3 er?1,1,
1948,Galaxy A52,lekha ase 400 nit (typ) brightness dea hoise galaxy a52 e,1,1.0
4139,Realme 5,realme 5 oppo price ki find,1,1.0
1289,Realme 8,keu ekta realme 8 den na vai plz,1,1.0
2608,Poco x3,lagging cahra game khelar mto phone hoilo poco x3,1,1.0
250,Mi Note 10,"ভাই redmi note 10 oppo এর মধ্যে কি 108 mp নাকি , ? ? 64mp ? ?",1,1.0
1973,Redmi 9,postitive review dksi redmi 9 e,1,0.0
3871,Pixel 4,potrait mode er jonen Pixel 4 valo,1,0.0
4403,OnePlus 9,oneplus 9 watch varient ?,1,0.0
3887,Palm,China nord Global palm ?,1,1.0
3337,Note 9,note 9 oppo ki international,1,0.0
5059,Pixel 4,android 10 ase Pixel 4 e,1,0.0
1001,Droid Mini,xiaomi droid mini tv box price please,1,0.0
702,Mi Note 10,redmi note 10 Pro Max Super AMOLED display 6/128 sky honor ta moto rskha jabe axon nibo,1,1.0
4899,Realme X2,vai realme x2 nia kisu bolen,1,1.0
4670,Realme X2,realme x2 e Mali-G52 MC2 gpu use krse,1,0.0
9,Pixel 4,quad camera ase Pixel 4 e,1,1.0
2296,Realme 8,realme 8 ekhn choltese beshi,1,1.0
617,Realme 8,rasel er moto khet dekte realme 8 er backside,0,0.0
4957,Redmi 9,redmi 9 er moddhe High audio output amplified by large 0.7CC speaker box ase,1,0.0
2620,Realme X2,ami ekta realme x2 nibo,1,1.0
3061,iPhone 12,The screen notch hasn't been trimmed at all in iphone 12,0,1.0
2660,Realme 8,realme 8 er ram vali hbe karon 8GB LPDDR4X use krse,1,1.0
1377,Mi Note 10,redmi note 10pro ( 64mp ) er warp 8/128gb er price moto ?,1,1.0
1189,Redmi K40,redmi k40,1,1.0
4683,Redmi 9,do not buy redmi 9 money waste,0,0.0
1771,OnePlus 8,oneplus 8 er backside pura clown er mto lage lol,0,1.0
3414,iPhone 6s,iphone 6s plsu 64 gb price play,1,0.0
1822,iPhone 12,iphone 12 128 gb moto taka ? battery Percentage moto,1,1.0
4228,Poco x3,ammur jonne ekta poco x3 kinbo,1,1.0
3056,Poco x3,keu ekta poco x3 den na vai plz,1,0.0
3406,Mi Note,redmi note warp price 3099tk nova ki,1,1.0
3055,Poco x3,gps navigation ase poco x3 e,1,0.0
1854,OnePlus 8,oneplus 8 lag kore kn,0,1.0
4137,KeyOne,Valo avid apni keyone asin,1,0.0
4459,Galaxy A52,dst tui galaxy a52+ kinsis,1,0.0
1363,Realme 8,realme 8 warp price moto ?,1,0.0
136,Realme 5i,dual band wifi ase realme 5i e valoi,1,1.0
1072,Pixel 4,front flush ase Pixel 4 e?1,1,
3913,iPhone 12,onek handy iphone 12,1,1.0
2947,Poco x3,gamng processor ase poco x3 e,1,1.0
3756,Poco x3,valo phone manei poco x3,1,0.0
613,Pixel 4,Ultra wide-angle mode ase Pixel 4 e,1,0.0
5063,iPhone 7,iphone 7 plus er nai camon,1,1.0
4650,Redmi 9,redmi 9 er ekta plus point hocce etai wireless radio ase,1,0.0
3845,Realme 8,realme 8 er 3 ta ram variation ase,1,1.0
2801,Realme 8,amr duita sim realme 8 e ki duita ase slot,1,0.0
411,Redmi 9,redmi 9 e 3 ta color available ase,1,0.0
1949,Poco x3,vai poco x3 kinen,1,0.0
3382,Redmi 9,type c port dey redmi 9 er sathe,1,1.0
3225,Poco x3,i like the design of poco x3,1,0.0
910,Galaxy A52,galaxy a52 er ki ki color availabel ase,1,1.0
930,Realme 8,realme 8 price moto,1,0.0
2764,Redmi 9,redmi 9 shera phone,1,0.0
4626,Poco x3,vai poco x3 taratari stock koren,1,0.0
2825,Realme 8,jara gan jay oder jnne realme 8 best,1,0.0
1209,Realme 8,redmi er theke realme 8 fast charging,1,0.0
3040,Mi 10T,redmi mi 10t lite ache ki ?,1,1.0
2746,Redmi 9,hd video valo dekha jay redmi 9 die,1,1.0
3188,Redmi 9,mp3 r mp4 er jonen redmi 9 nisi,1,0.0
899,Realme 8,realme 8 er box e ki ki thake keu bolen,1,0.0
4729,Pixel 4,Pixel 4 er onek positive reviw dksi,1,1.0
2971,ChaCha,find it doesnt support google services find nova motion of xiaomi redmi eu rom as well .... Jhara vibe chodna khaoya chacha play nai .,1,1.0
4297,Poco x3,ha amio krbo amr bf k poco x3 gift,1,1.0
186,POCO F3,poco f3 available ? ? ?,1,1.0
2566,Pixel 4,ekta sundor vab ase Pixel 4 er carbon grey color e,1,1.0
3491,Mi Note 10,redmi note 10 oppo mate orege colar ta ki available ?,1,0.0
92,Palm,Samsung A52 palm colours available ?,1,1.0
1156,Poco x3,genshin impact die game khealr jonne poco x3 shera,1,0.0
4298,Galaxy S10,galaxy S10 redmi a daya jaba ... amaze kasa 25k asa,1,0.0
3714,Redmi 9,redmi 9 e valo gpu use krse,1,0.0
1839,Redmi 9,amar bf redmi 9 use kore onek valo,1,0.0
1947,Galaxy A52,tahole amio galaxy a52 kinbo,1,1.0
2941,Poco x3,poco x3 e smule user der jonen onek benefit ase?1,1,
4525,Pixel 4,Pixel 4 to onek alo ekta phone,1,1.0
2672,Realme 8,ekdom e valo na realme 8,0,0.0
284,iPhone 12,iphone 12 is a deal-breaker,0,0.0
2799,Realme X2,realme x2 er sunset purple color ta just wow,1,0.0
986,POCO F3,poco F3 mate ?,1,1.0
4791,Redmi 9,redmi 9 ( global ) ta key2 axon play jabe set .,1,0.0
863,iPhone SE,Used iphone sell koren ? ? ? ?,1,1.0
563,Poco x3,amar ekta poco x3 khubi drkr?1,0,
4836,Mi Note,redmi note 9 6/128 price ?,1,0.0
1639,iPhone 12,best reviewd phone iphone 12,1,0.0
382,Pixel 4,Pixel 4 e radio ase,1,0.0
2154,Realme 8,Android 11 die kora hoise realme 8,1,1.0
3054,Redmi 9,ami daily redmi 9 chalai valoi,1,1.0
339,Redmi 9,redmi 9 e android 10 ase,1,1.0
66,Realme 8,online class korar jonne ekta realme 8 kinlam,1,0.0
3411,Galaxy A52,ami ekta galaxy a52 nibo,1,0.0
813,Pixel 4,Pixel 4 er front e selfie timer ase,1,0.0
2651,Realme 8,realme 8 khubi durable,1,1.0
3517,iPhone 12,up-to-date hardware ase iphone 12 e,1,1.0
4969,Mi 11 Lite,Mi 11 lite 5g ( SD 780g ) :,1,0.0
4375,Oppo Reno3,oppo reno3 2z full box price moto ?,1,0.0
3669,Mi Note 10,redmi note 10 Pro ( Int Global ) Official ta ki available ?,1,1.0
4503,iPhone 11,iphone 11 er dam beshi,0,1.0
4829,Redmi 9,rasel er bacche redmi 9 de na,1,0.0
3464,Galaxy A52,jani galaxy a52 e diba cause iphone keanr tk nai tmr,1,1.0
5079,POCO X3,wrost gaming at poco x3,0,0.0
2919,Nord N10 5G,oneplus nord n10 5g ki official ?,1,1.0
3076,Pixel 4,unar positive review dekhe amio kinlam Pixel 4,1,1.0
4077,Realme X2,vai bonera realme x2 er review share koren,1,0.0
3006,Realme 8,sabbir re bolsilm ekta realme 8 kine dite deynai kipta,1,1.0
4156,Realme 8,realme 8 e fmm radio nai jeta khubi dissapointing,0,1.0
818,Redmi 9,redmi 9 Supports dual SIM cards from different carriers,1,0.0
589,Realme 8,reh bondhu realme 8 er theke solid phone ar pabi na,1,1.0
3063,Realme 8,website dekhen vai 119? Ultra wide-angle lens ase realme 8 e,1,0.0
1846,Poco x3,music sunar jonen poco x3 er earphone best,1,1.0
3028,Realme 8,realme 8 e smooth software pabi,1,0.0
4501,Redmi 9,selfie toalr jonne redmi 9 nea jbe,1,0.0
396,iPhone 12,the new design and shape with the right frame onek sundor iphone 12 er,1,0.0
512,Mi Note 10,redmi note 10 oppo indian nova global ?,1,1.0
2334,OnePlus 6,oneplus 6 lagbe jodi 6 nova thake tahole 7 lagbe . ?,1,0.0
1169,Galaxy A52,galaxy a52 kinlam use kre valoi lagse,1,0.0
1905,iPhone 12,iphone 12 er 625 nits max brightness,1,1.0
1835,iPhone 12,iphone 12 e Fingerprint-resistant oleophobic coating dise,1,1.0
281,iPhone 12,onek perfect ekta size and design iphone 12 er,1,0.0
3578,OnePlus 8,Chroma Boost ase oneplus 8 e,1,0.0
2838,iPhone 12,iphone 12 is a nightmare,0,0.0
650,Pixel 4,r Pixel 4 er battery kmn bol,1,0.0
2731,Pixel 4,Pixel 4 er chipset valo laggse,1,1.0
1483,iPhone 7,iphone 7 plus prices 128 gb piz,1,0.0
3129,Nova 4,5g nova 4g ?,1,0.0
2054,Pixel 4,jara 4g use kren Pixel 4 nen,1,0.0
3924,Poco x3,poco x3 awesome,1,0.0
2977,Mi Note,redmi note 8 লাগবে,1,1.0
2389,POCO F3,Mi11x find poco f3 ki akdom same ?,1,1.0
3554,Realme X2,khubi valo ekta phone realme x2,1,1.0
2522,Realme 8,realme 8 e ear monitoring ase,1,1.0
4807,Mi Note 10,redmi note 10 oppo mate location patiya mobile lagba,1,0.0
4288,Realme 8,octa core CPU use krse realmne 8 e deklam,1,0.0
13,Poco x3,poco x3 er reiew sbcheye valo deklam,1,0.0
658,Redmi 9,amar akse redmi 9 er battery onek valo lagse,1,1.0
3803,Galaxy M02,Samsung galaxy M02s Price moto,1,0.0
895,Poco x3,ji vai poco x3 er sensor thikmtoi kaj kre,1,1.0
1431,Realme X2,realme x2 er unboxing dekhan,1,1.0
1230,Redmi K40,redmi k40 price,1,0.0
4906,Poco x3,reh bondhu poco x3 er theke solid phone ar pabi na,1,1.0
4178,Realme X2,ami amr jomano tk dia kalke realme x2 kinlam,1,1.0
14,Redmi 9,redmi 9 er mp4 joss,1,1.0
200,Galaxy A52,valo condition er galaxy a52 sell krbo,1,1.0
3197,iPhone 12,kono lag nai iphone 12 e,1,1.0
80,Oppo F1,oppo f19 oppo When will the iphone vibe ?,1,1.0
4652,POCO X3,external mic kaj kore na poco x3 te,0,1.0
1437,Realme X2,sunlight mode ta valo realme x2 er,1,0.0
2480,POCO X3,poco X3 available ?,1,1.0
4812,Redmi K40,Vai redmi k40 aca ?,1,1.0
1460,Realme 8,realme 8 er Gyro-meter sensor valo kaj kore,1,0.0
3681,iPhone 12,iphone 12 e Advanced red_eye correction ase?1,0,
2241,Galaxy A52,Vai galaxy a52 mate ?,1,0.0
91,Redmi 9,redmi 9 ektu o valo lagenai,0,0.0
3949,Realme 5i,realme 5i e Ultra-fast In-display Fingerprint Sensor ase,1,0.0
2860,KeyOne,Apni keyone ascend vaiya,1,1.0
3827,Realme 8,30W Dart Chargease realme 8 e,1,0.0
2738,Pixel 4,amr chele kinse Pixel 4 onk valo,1,1.0
2578,Realme X2,realme x2 er carbon grey color ta shei lage amar,1,0.0
2812,Realme 8,realme 8 er battery kto keu janen,1,1.0
3941,Realme 5i,realme 5i kinte chay sbai,1,0.0
2654,Mi Note 10,redmi note 10-4/64 Indian price ?,1,0.0
3072,Realme 5i,realme 5i kinsi karon etay USB Type-C port dise,1,0.0
1574,Realme 8,amar phone tmr phone realme 8 phone,1,0.0
4740,Redmi 9,kom dame redmi 9 shera,1,0.0
4561,OnePlus 8,3 ta card slot chaile oneplus 8 nen,1,0.0
2007,iPhone 12,16-core Neural Engine ase iphone 12 e,1,1.0
3308,Galaxy A52,best ekta phone hocche galaxy a52,1,0.0
846,Palm,Apple er palm ra,1,0.0
4154,Poco x3,poco x3 e total 4 ta lens ase,1,0.0
4182,iPhone 11,iphone 11 er price koto?,1,0.0
5,Pixel 4,Pixel 4 hate nile onk classy lage,1,1.0
2075,OnePlus Nord,oneplus nord 8/128 available ?,1,0.0
5129,Redmi K40,redmi k40 white ki available,1,0.0
5073,OnePlus 8T,oneplus 8t global r price moto ? indian r ta moto ?,1,1.0
2080,Realme 8,realme 8 lagbe vai den,1,1.0
2090,Realme XT,realme xt price ta moto janaben bai,1,1.0
3513,iPhone 11,iphone 11 ekta jinis vai akdom elite class,1,1.0
4723,Redmi 9,redmi 9 overheatd a lot,0,0.0
3945,Pixel 4,Pixel 4 nile purple sunset color ne purai uncommon,1,1.0
4477,Realme 8,ami rea;lme 8 er sensor gula deklam onk valo,1,1.0
4588,OnePlus 8,oneplus 8 joss,1,0.0
3767,Realme X2,tahole amio realme x2 kinbo,1,1.0
4662,Mi Note 10,xiaomi redmi redmi note 10 Pro Max ? ?,1,0.0
4171,Realme 8,phone restart dilei sob problem jayga realme 8 e,1,1.0
1291,Redmi 9,ai face unlock ase redmi 9 e,1,1.0
2899,Realme 8,keu amk ekta realme 8 den,1,0.0
3732,Redmi 9,ocean green coor ta onek clasy redmi 9 er,1,0.0
1292,Realme 8,ekta valo maner phone hol realme 8,1,1.0
2829,Realme 8,i need a realme 8,1,0.0
5174,Mi Note 10,redmi note 10 oppo mate 23000 টাকা হবে ?,1,0.0
1958,iPhone 12,iphone 12 kobe restock krben abar,1,1.0
3380,POCO X3,wrost phone poco x3,0,1.0
4420,iPhone 11,keu iphone 11 kinben na charge thake na,0,0.0
4285,Realme 8,Vai realme 8 warp price ?,1,0.0
2148,Pixel 4,rateo selfei tola jay Pixel 4 die flash ase?1,1,
531,Pixel,Poxo x3 oppo pixel,1,0.0
1464,Pixel 4,purple sunset color of Pixel 4 is just wow,1,1.0
3360,Galaxy A52,galaxy a52 er cpu te 2 ARM Cortex A75 + 6 ARM Cortex A55 ase,1,0.0
3137,Realme 8,sala mal marka phone realme 8 bar bar restart ney,0,0.0
1520,Pixel 4,Google pixel 4 XL 128 GB available ? ?,1,0.0
3508,Realme 8,camera khubi baje realme 8 er,0,0.0
4054,Galaxy A52,Samsung galaxy a52 need,1,1.0
3770,Palm,K40 warp palm ki komar chance asa ? ?,1,0.0
1347,iPhone 12,iphone 12 er camera onek valo,1,0.0
2468,iPhone 12,iphone 12 er sathe headphone deyna?0,1,
3571,Pixel 4,Pixel 4 Supports dual nano-SIM card,1,0.0
3810,Palm,Ai palm aw avid iphone nova thik Na,1,0.0
4117,Realme X2,realme x2 e Octa-core CPU use krse,1,0.0
506,Mi Note,Sir redmi note 9 oppo 6/64 price find bangladesh official moto please bolen,1,1.0
4590,Redmi 9,amaro ekta redmi 9 kena dorkar?1,1,
4141,Mi Note 10,where adyan delivery update .. please update adyan delivery stock .. our demund redmi note 10 oppo,1,1.0
2818,Redmi 9,3 ta color redmi 9 er 3 tai sundor?1,1,
1622,Realme 8,realme 8 onek fast charge hoy ami kinlam ak month age,1,1.0
1618,OnePlus 8,ekdom e valo na oneplus 8,0,0.0
4239,Redmi 9,redmi 9 er reading mode ta onek valo,1,0.0
980,Realme 8,realme 8 abar restock hbe kobe?,1,0.0
2895,Redmi 9,in redmi 9 Both cards can access 4G connectivity simultaneously,1,1.0
1154,iPhone 12,iPhone 12 was doing for this reviewer for the good chunk,1,1.0
198,Poco x3,valo ekta dispaly krse poco x3,1,0.0
2272,Poco x3,poco x3 e kon port use korse,1,1.0
4583,Realme C2,realme C25 available ?,1,1.0
1567,POCO X3,pocio x3 looks disgusting,0,0.0
38,Realme 8,vai realme 8 taratari stock koren,1,0.0
3855,Realme 8,Gyro-meter sensor ase realme 8 e,1,1.0
4231,Galaxy A52,galaxy a52 er onek positive reviw dksi,1,1.0
462,Realme X2,realme x2 e joss ekta color ase oceam green,1,0.0
4532,Poco x3,poco x3 e ja ja lagbe apnar sob e paben,1,1.0
2260,Pixel 4,camera to onk e thake Pixel 4 er ta valo nki bol,1,1.0
682,Realme 8,realme 8 e onek onek subidha,1,1.0
3465,redmi note 10,redmi note 10 oppo ( indian ) price ?,1,1.0
2311,Realme 5i,ekta comfortable phone lagto tai realme 5i nisi,1,1.0
905,10 Plus,Vaia amaze nokia 10 plus,1,0.0
3084,Realme 8,vai realme 8 nen lagging chara game khela jay,1,0.0
3324,OnePlus 8,ato kom dame oneplus 8 er cheye valo r paben na,1,0.0
1634,Realme X2,"2340x1080 FHD+, 394 PPI display use kra hoise realme x2 e",1,0.0
928,Poco x3,poco x3 er sathe ki ki dey,1,1.0
379,Realme 8,realme 8 kinsi karon etay USB Type-C port dise,1,0.0
4360,Realme 5i,realme 5i er sath ekta valo 5V/6A Charging Adapter paisi,1,1.0
2546,redmi note 10,redmi note 10 oppo r offer den ekta boro score ..,1,1.0
5062,Poco x3,sbai bllo processor ta valo poco x3 er?1,1,
1369,iPhone 12,iphone 12 mate oppo mate ?,1,0.0
5135,Pixel 4,Pixel 4 official available hoise bd te,1,0.0
4437,Redmi 9,ai face unlock ase redmi 9 e,1,1.0
1027,Realme 8,realme 8 kinbo kalke?1,1,
3154,iPhone 12,iphone 12 e Lens correction (Ultra Wide) ase?1,1,
4301,Realme 8,too much bad quality phone realme 8,0,1.0
4204,OnePlus 8,oneplus 8 er cameray onk vejal,0,0.0
1348,iPhone 11,ekta iphone 11 ordeer disila mekhono painai?,1,1.0
2805,Poco x3,game khelar jonne perfect graphics poco x3 er,1,1.0
2319,Galaxy A52,galaxy a52 lagbe amr?1,1,
2250,Mi 11 Lite,mi 11 lite price moto,1,0.0
890,Pixel 4,Pixel 4 er Ambient Light Sensor valo onek,1,1.0
4021,OnePlus 8,AI Beauty feature ase oneplus 8 e,1,0.0
1577,POCO F3,poco F3 er ki 8/128 variant asbe ?,1,0.0
3938,Mi Note 10,"redmi note 10 oppo mate r 1k komle kinbo , .. !",1,1.0
957,Redmi 9,redmi 9 baje phone,0,1.0
3206,Poco x3,karo ekta solid phone lagle poco x3 nen,1,1.0
1198,Redmi K40,redmi k40,1,0.0
3029,Realme 5,Vaia realme 5 oppo lagbe amaze .. ?,1,0.0
1153,Redmi 9,new update ashar por redmi 9 ugly hoise,0,0.0
2028,Realme X2,ram to sunsi valoii realme x2 er?1,1,
3682,Realme 8,amar kase sobcheye valo lagse realme 8,1,1.0
5218,Mi Note 10,redmi note 10 oppo official warp price moto ? ? ? 8/128,1,1.0
1380,Pixel 4,keu ki bolte paren Pixel 4 official koi pabo,1,1.0
359,Mi Note 10,Samsung redmi note 10+ ta dhkte chi,1,0.0
483,Realme 8,ammu k kine disilam realme 8 tar onek posondo hoise,1,1.0
1218,Poco x3,jak keu pubg player der jonne phone banaise poco x3,1,0.0
1454,Poco x3,USB Type-C port use krse poco x3 e,1,1.0
3791,Poco x3,Chroma Boost ase poco x3 e,1,0.0
3916,Poco x3,poco x3 er price koto?,1,1.0
1851,iPhone 8,"iphone 8+ , xr price",1,1.0
2992,Redmi 9,keu redmi 9 use kore thkle review share koren,1,1.0
2146,Realme 8,killer performance in gamming realme 8 er,1,0.0
3051,OnePlus 8,apps uninstall kora jayna oneplus 8 e,0,1.0
1476,POCO M2,poco m2 oppo available nord note ?,1,1.0
1285,POCO X3,multi tasking option nai poco x3 e,0,1.0
1070,Mi Note 10,redmi note 10 find .. 17000 rakha jai ? ?,1,1.0
1823,Realme 7i ,realme 7i mate ?,1,0.0
1465,iPhone 12,iphone 12 purple coloure mate ki,1,0.0
4826,Poco x3,ha poco x3 er touch onk joss,1,0.0
1902,POCO F3,When poco f3 will vibe available ? ?,1,1.0
3356,POCO X3,poco x3 onek heavy,0,0.0
3665,POCO X3,poco x3 pura trash ekta phone,0,1.0
2711,Poco x3,ato kom dame poco x3 er cheye valo r paben na,1,1.0
3325,Realme 8,ami to deklam 5000 battery realme 8 e?1,0,
643,Realme 8,eker vitor sob hoilo realme 8,1,1.0
1286,Poco x3,market e ekhn reakme 8 valo chole,1,0.0
2012,Pixel 4,Pixel 4 er upor giveaway den,1,0.0
4217,Redmi 9,redmi 9 e onek valo battery backup,1,1.0
3287,iPhone 11,iphone 11 gf k gift dibo,1,0.0
3534,Mi Note 10,redmi note 10 oppo mate টা কি আছে না কি আনবেন ?,1,0.0
5022,Realme 5i,AI Beauty feature ase realme 5i e,1,0.0
1333,OnePlus 8,kom damer ekek vitor sob oneplus 8,1,0.0
299,Poco x3,poco x3 er sath ekta valo 5V/6A Charging Adapter paisi,1,1.0
4227,Oppo Reno3,oppo reno3 2z price,1,0.0
557,Realme 8,realme 8 inteck mate & prize,1,0.0
3637,iPhone 12,iphone 12 e cahrge thake na,0,0.0
1826,POCO X3,poco x3 indian moto ?,1,0.0
3701,Redmi 9,redmi 9 onek comfortable,1,1.0
4084,Realme 8,realme 8 er amoled display ase etai valo lagse,1,1.0
3430,Realme 8,pubg khelar jonne best phone realme 8,1,0.0
3443,Poco x3,dame kom mane valo poco x3,1,1.0
4623,Mi 11 Lite,Need mi 11 lite 5g,1,1.0
188,Redmi 9,redmi 9 dia radio suni valo lage,1,1.0
2073,POCO X3,onek bug ase poco x3 te,0,0.0
5113,Realme 8,earphone onk valo service dey realme 8 er,1,1.0
2259,POCO X3,poco x3 oppo axon variant ? ? ?,1,0.0
3364,Realme X3,realme x3 superzoom ?,1,1.0
5128,Poco x3,choto vai lafacche poco x3 kine dear jonne,1,1.0
1306,OnePlus 8,ami oneplus 8 er kono kharap dik painai,1,1.0
948,iPhone 12,apple pay er subidha ase iphone 12 e,1,0.0
5154,iPhone XS,I iphone xs mate apnader kase thakle Price ta bolben play ! !,1,0.0
3125,Redmi 9,keu phoen kinle chaile redmi 9 nen,1,1.0
3956,Poco x3,smule app use krar jonen poco x3 best karon etai ear monitoring ase,1,1.0
519,Realme 5i,realme 5i er cameray Panoramic View ase,1,1.0
3195,Poco x3,poco x3 eto valo r comfortable,1,1.0
3839,POCO X3,faltu phone poco x3 dont buy,0,1.0
5112,OnePlus 8,ekta 5V/6A Charging Adapter paisi oneplus 8 er sathe valoi,1,1.0
2492,Realme 8,5V6A Charge Adapter dey realme 8 er sathe,1,0.0
655,POCO M3,POCO M3 6/128 & 4/128 PRICE KOTO UNOFFICIAL ?,1,1.0
3921,iPhone X,iphone X mate Price,1,0.0
3980,Poco x3,poco x3 nen redmi er cheye valo service dibe?1,0,
3726,Galaxy A52,sunsi galaxy a52 naki valoi ase,1,1.0
4348,Galaxy S21,galaxy S21 + official ইনট্যাক্ট নেই ?,1,0.0
2864,Pixel 4,Pixel 4 er demand valoi,1,0.0
4633,Realme 8,vai realme 8 kinen,1,0.0
1403,Redmi K30,redmi k30 6/128 aca apneder kasa ?,1,1.0
4274,Realme X2,ocean green coor ta onek clasy realme x2 er,1,1.0
3652,Pixel 4,Pixel 4 er carbon grey color ta shei lage amar,1,0.0
35,POCO X3,poco x3,1,0.0
1246,Redmi 9,redmi 9 er upor giveaway den,1,0.0
1131,Mi Note 10,redmi note 10 oppo ( international global ) available ?,1,1.0
3146,Vivo X60,vivo X60 Pro Lagbe,1,0.0
4018,Mi 11 Lite,mi 11 lite 4g er price 6/64,1,0.0
2361,Poco x3,gamer der jonen best budget phone poco x3,1,0.0
123,Pixel 4,r kno phone valo lagenai Pixel 4 cahra,1,1.0
1296,Realme 8,smule app use krar jonen realme 8 best karon etai ear monitoring ase,1,0.0
1411,Pixel 4,motamoti sob feature e use krlam valoi lase Pixel 4,1,1.0
1842,Poco x3,poco x3 kinsi ekta valoi service dicche,1,1.0
261,OnePlus Nord,oneplus nord price ?,1,0.0
4988,Pixel 4,tpu case dey Pixel 4 er sathe,1,1.0
2385,Poco x3,bestgaming phone poco x3,1,1.0
3145,POCO X3,poco X3 oppo কি official ? ?,1,1.0
4783,Realme 8,realme 8 er sob kisui one kpoor,0,0.0
1009,Mi Note 10,redmi note 10 oppo Max.ki International global ?,1,1.0
3525,Realme 8,realme8 er ram barano o jay,1,0.0
2069,Redmi 9,redmi 9 onek valo,1,0.0
369,Realme X2,realme x2 kinbo jeu diben,1,1.0
5024,OnePlus 8,dual band wifi ase oneplus 8 e valoi,1,1.0
5110,iPhone 12,jei phone e nen vai iphone 12 er sathe tulona hbe na,1,1.0
1641,Galaxy A52,2 ARM Cortex A75 + 6 ARM Cortex A55 ase galaxy a52 er cpu te onk valo,1,1.0
3136,Pixel 4,amar Pixel 4 use korte onek aram lagse,1,1.0
2803,POCO X3,"poco x3 note chai , , ,",1,0.0
2456,Poco x3,ha poco x3 er sathe earphone ase,1,1.0
